"año","estacion","date","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","RH","SO2","SR","TOUT","WSR","WDR"
2025,"SO",2025-04-12 16:00:00,0.66,3.6,11.6,15,49,41,10.03,NA,NA,NA,5.5,0,NA,NA,NA
2025,"SO",2025-04-12 17:00:00,0.7,4.1,14.5,18.4,41,40,9.36,NA,NA,NA,5.9,0,NA,NA,NA
2025,"SO",2025-04-12 18:00:00,0.7,4.7,15.8,20.3,38,39,8.27,NA,NA,NA,5.8,0,NA,NA,NA
2025,"SO",2025-04-12 19:00:00,0.54,3.2,11.1,14.1,42,34,7.08,NA,NA,NA,5.6,0,NA,NA,NA
2025,"SO",2025-04-12 20:00:00,0.65,4.3,23.9,28,22,37,9.78,NA,NA,NA,8.4,0,NA,NA,NA
2025,"SO",2025-04-12 21:00:00,0.85,6.8,32.8,39.5,6,54,15.74,NA,NA,NA,9.8,0,NA,NA,NA
2025,"SO",2025-04-12 22:00:00,0.85,7.5,28.9,36.2,9,65,15.95,NA,NA,NA,8.8,0,NA,NA,NA
2025,"SO",2025-04-12 23:00:00,1.03,13.3,30.8,43.8,4,67,19.14,NA,NA,NA,8.1,0,NA,NA,NA
2025,"SO",2025-04-13,0.98,12.7,30.7,43.2,3,78,18.13,NA,NA,NA,7.5,0,NA,NA,NA
2025,"SO",2025-04-13 01:00:00,0.89,16.7,32.2,48.8,3,78,17.1,NA,NA,NA,6.8,0,NA,NA,NA
2025,"SO",2025-04-13 02:00:00,0.96,29.3,32.7,61.9,8,82,18.26,NA,NA,NA,8.6,0,NA,NA,NA
2025,"SO",2025-04-13 03:00:00,0.77,15.2,24.1,39.1,28,94,19.85,NA,NA,NA,14.7,0,NA,NA,NA
2025,"SO",2025-04-13 04:00:00,0.64,9.7,19.6,29.1,45,110,NA,NA,NA,NA,13,0,NA,NA,NA
2025,"SO",2025-04-13 05:00:00,0.68,8.3,19.5,27.7,61,95,NA,NA,NA,NA,10.9,0,NA,NA,NA
2025,"SO",2025-04-13 06:00:00,0.64,5.8,13.5,19.1,85,72,NA,NA,NA,NA,10.3,0,NA,NA,NA
2025,"SO",2025-04-13 07:00:00,0.84,6.6,20.6,27.1,93,65,NA,NA,NA,NA,13,0,NA,NA,NA
2025,"SO",2025-04-13 08:00:00,0.8,4.9,16.2,21,116,65,NA,NA,NA,NA,10.5,0,NA,NA,NA
2025,"SO",2025-04-13 09:00:00,0.72,4.4,11.9,16.1,126,63,NA,NA,NA,NA,12.9,0,NA,NA,NA
2025,"SO",2025-04-13 10:00:00,0.55,3.9,7.8,11.4,106,61,NA,NA,NA,NA,8.7,0,NA,NA,NA
2025,"SO",2025-04-13 11:00:00,0.47,3.7,4.8,8.3,77,48,NA,NA,NA,NA,6.7,0,NA,NA,NA
2025,"SO",2025-04-13 12:00:00,0.47,3.6,4.6,7.9,63,36,NA,NA,NA,NA,5.6,0,NA,NA,NA
2025,"SO",2025-04-13 13:00:00,0.54,3.7,5.6,9.1,60,31,NA,NA,NA,NA,5.5,0,NA,NA,NA
2025,"SO",2025-04-13 14:00:00,0.58,3.7,8.5,11.9,53,34,NA,NA,NA,NA,5.5,0,NA,NA,NA
2025,"SO",2025-04-13 15:00:00,0.61,3.8,10.1,13.6,47,36,NA,NA,NA,NA,5.9,0,NA,NA,NA
2025,"SO",2025-04-13 16:00:00,0.68,4.1,10.7,14.5,36,42,NA,NA,NA,NA,6.2,0,NA,NA,NA
2025,"SO",2025-04-13 17:00:00,0.68,4.1,15.5,19.5,23,44,NA,NA,NA,NA,6.3,0,NA,NA,NA
2025,"SO",2025-04-13 18:00:00,0.68,4,19.1,22.9,14,42,NA,NA,NA,NA,6.9,0,NA,NA,NA
2025,"SO",2025-04-13 19:00:00,0.66,3.3,20.9,24,12,44,9.9,NA,NA,NA,7.7,0,NA,NA,NA
2025,"SO",2025-04-13 20:00:00,0.69,3.7,20.5,24.1,11,45,8.96,NA,NA,NA,8.2,0,NA,NA,NA
2025,"SO",2025-04-13 21:00:00,0.62,3.8,27.4,31,3,41,10.45,NA,NA,NA,9.2,0,NA,NA,NA
2025,"SO",2025-04-13 22:00:00,0.77,12.7,27.1,39.6,2,49,14.31,NA,NA,NA,10,0,NA,NA,NA
2025,"SO",2025-04-13 23:00:00,0.95,36.2,26.4,62.5,3,60,16.88,NA,NA,NA,9,0,NA,NA,NA
2025,"SO",2025-04-14,0.96,46.7,26.3,72.9,2,74,19.68,NA,NA,NA,8.3,0,NA,NA,NA
2025,"SO",2025-04-14 01:00:00,1.35,87.4,31.1,118.4,3,87,23.17,NA,NA,NA,8,0,NA,NA,NA
2025,"SO",2025-04-14 02:00:00,1.42,76,39,114.9,6,115,20.85,NA,NA,NA,8.4,0,NA,NA,NA
2025,"SO",2025-04-14 03:00:00,1.06,32.1,36,68,18,102,17.26,NA,NA,NA,10.2,0,NA,NA,NA
2025,"SO",2025-04-14 04:00:00,0.71,9.2,18.7,27.7,45,77,8.8,NA,NA,NA,6.5,0,NA,NA,NA
2025,"SO",2025-04-14 05:00:00,0.86,10.2,22.5,32.6,51,56,9.67,NA,NA,NA,7.6,0,NA,NA,NA
2025,"SO",2025-04-14 06:00:00,1.05,10.4,31.3,41.6,66,50,14.27,NA,NA,NA,9,0,NA,NA,NA
2025,"SO",2025-04-14 07:00:00,1.17,7.4,31.1,38.4,102,73,20.3,NA,NA,NA,11.8,0,NA,NA,NA
2025,"SO",2025-04-14 08:00:00,0.75,4.6,12.9,17.4,107,84,12.83,NA,NA,NA,10.4,0,NA,NA,NA
2025,"SO",2025-04-14 09:00:00,0.61,4.2,8.9,13,101,68,9.41,NA,NA,NA,11.1,0,NA,NA,NA
2025,"SO",2025-04-14 10:00:00,0.53,4.5,8.3,12.6,81,56,7.65,NA,NA,NA,8.4,0,NA,NA,NA
2025,"SO",2025-04-14 11:00:00,0.55,5.1,8.1,12.9,69,45,6.83,NA,NA,NA,5.7,0,NA,NA,NA
2025,"SO",2025-04-14 12:00:00,0.53,4.6,8.1,12.4,64,38,6.93,NA,NA,NA,5.4,0,NA,NA,NA
2025,"SO",2025-04-14 13:00:00,0.57,4.3,9.9,13.9,58,36,7.29,NA,NA,NA,5.3,0,NA,NA,NA
2025,"SO",2025-04-14 14:00:00,0.58,3.4,10.1,13.2,51,35,6.69,NA,NA,NA,5.2,0,NA,NA,NA
2025,"SO",2025-04-14 15:00:00,0.64,4.7,11.6,16.1,48,33,6.82,NA,NA,NA,5.2,0,NA,NA,NA
2025,"SO",2025-04-14 16:00:00,0.65,4.1,17.1,21,40,35,7.69,NA,NA,NA,6.2,0,NA,NA,NA
2025,"SO",2025-04-14 17:00:00,0.76,4.5,20.9,25.2,29,41,10.49,NA,NA,NA,9.8,0,NA,NA,NA
2025,"SO",2025-04-14 18:00:00,0.64,3.5,17.9,21.3,26,39,9.77,NA,NA,NA,7.3,0,NA,NA,NA
2025,"SO",2025-04-14 19:00:00,0.63,3.6,21.5,24.9,14,44,9.7,NA,NA,NA,7.1,0,NA,NA,NA
2025,"SO",2025-04-14 20:00:00,0.65,3.2,22.5,25.6,10,47,9.68,NA,NA,NA,7.3,0,NA,NA,NA
2025,"SO",2025-04-14 21:00:00,0.64,3.3,20.1,23.2,10,45,9.66,NA,NA,NA,7,0,NA,NA,NA
2025,"SO",2025-04-14 22:00:00,0.63,3.2,21.5,24.5,7,44,10.73,NA,NA,NA,7,0,NA,NA,NA
2025,"SO",2025-04-14 23:00:00,0.6,3.4,19.8,23,8,43,10.9,NA,NA,NA,7.3,0,NA,NA,NA
2025,"SO",2025-04-15,0.64,4.3,18.8,22.9,9,44,10.69,NA,NA,NA,8,0,NA,NA,NA
2025,"SO",2025-04-15 01:00:00,0.66,4.1,17.8,21.7,13,40,8.83,NA,NA,NA,8.7,0,NA,NA,NA
2025,"SO",2025-04-15 02:00:00,0.97,27.5,25.8,53.3,8,42,14.77,NA,NA,NA,8.5,0,NA,NA,NA
2025,"SO",2025-04-15 03:00:00,1.02,15.9,24,39.6,20,59,15.71,NA,NA,NA,12.1,0,NA,NA,NA
2025,"SO",2025-04-15 04:00:00,0.96,11.6,21.3,32.8,34,63,18.83,NA,NA,NA,14.6,0,NA,NA,NA
2025,"SO",2025-04-15 05:00:00,0.97,10.3,21,31.2,45,65,19.31,NA,NA,NA,18.6,0,NA,NA,NA
2025,"SO",2025-04-15 06:00:00,0.86,7.8,17,24.6,56,74,17.17,NA,NA,NA,16.6,0,NA,NA,NA
2025,"SO",2025-04-15 07:00:00,0.77,5.1,11.6,16.5,76,80,15.14,NA,NA,NA,11.6,0,NA,NA,NA
2025,"SO",2025-04-15 08:00:00,0.7,4.3,11.4,15.6,89,92,17.94,NA,NA,NA,16.8,0,NA,NA,NA
2025,"SO",2025-04-15 09:00:00,0.62,4.3,6.6,10.6,66,102,16.32,NA,NA,NA,16.9,0,NA,NA,NA
2025,"SO",2025-04-15 10:00:00,0.61,4.7,6.9,11.1,54,105,16.2,NA,NA,NA,11,0,NA,NA,NA
2025,"SO",2025-04-15 11:00:00,0.62,4.2,6.6,10.7,49,107,14.34,NA,NA,NA,10.8,0,NA,NA,NA
2025,"SO",2025-04-15 12:00:00,0.66,4.1,6.8,10.7,47,85,12.18,NA,NA,NA,8.1,0,NA,NA,NA
2025,"SO",2025-04-15 13:00:00,0.66,4.3,7.4,11.3,43,70,11.26,NA,NA,NA,8.3,0,NA,NA,NA
2025,"SO",2025-04-15 14:00:00,0.62,3.4,5.6,8.8,45,56,10.94,NA,NA,NA,10.2,0,NA,NA,NA
2025,"SO",2025-04-15 15:00:00,0.64,3.7,9.3,12.7,47,52,10.6,NA,NA,NA,8.4,0,NA,NA,NA
2025,"SO",2025-04-15 16:00:00,0.63,3.5,9.6,12.9,39,56,8.35,NA,NA,NA,7,0,NA,NA,NA
2025,"SO",2025-04-15 17:00:00,0.68,3.1,7.1,9.9,36,48,8.1,NA,NA,NA,6.5,0,NA,NA,NA
2025,"SO",2025-04-15 18:00:00,0.63,3,5.5,8.2,36,40,7.59,NA,NA,NA,5.9,0,NA,NA,NA
2025,"SO",2025-04-15 19:00:00,0.64,2.7,6.5,8.9,34,36,8.55,NA,NA,NA,5.6,0,NA,NA,NA
2025,"SO",2025-04-15 20:00:00,0.62,2.6,8.1,10.5,31,34,10.04,NA,NA,NA,5.5,0,NA,NA,NA
2025,"SO",2025-04-15 21:00:00,0.61,2.7,10.9,13.4,26,35,10.1,NA,NA,NA,5.5,0,NA,NA,NA
2025,"SO",2025-04-15 22:00:00,0.63,2.6,16.3,18.7,17,39,11.83,NA,NA,NA,5.7,0,NA,NA,NA
2025,"SO",2025-04-15 23:00:00,0.62,2.6,14.9,17.3,19,40,12.43,NA,NA,NA,6.2,0,NA,NA,NA
2025,"SO",2025-04-16,0.63,3,14.4,17.2,19,39,12.99,NA,NA,NA,6.2,0,NA,NA,NA
2025,"SO",2025-04-16 01:00:00,0.65,3.2,14.9,17.8,19,40,12.6,NA,NA,NA,6.3,0,NA,NA,NA
2025,"SO",2025-04-16 02:00:00,0.74,5.2,14,19,20,42,13.19,NA,NA,NA,6.3,0,NA,NA,NA
2025,"SO",2025-04-16 03:00:00,0.94,9.3,14,23.2,21,45,12.27,NA,NA,NA,6.8,0,NA,NA,NA
2025,"SO",2025-04-16 04:00:00,0.82,7.4,11,18.2,31,46,12.36,NA,NA,NA,7.1,0,NA,NA,NA
2025,"SO",2025-04-16 05:00:00,0.81,7.2,11.4,18.4,38,44,14.91,NA,NA,NA,6.8,0,NA,NA,NA
2025,"SO",2025-04-16 06:00:00,0.81,5.4,10.3,15.5,51,45,14.56,NA,NA,NA,6.5,0,NA,NA,NA
2025,"SO",2025-04-16 07:00:00,0.77,4.6,8.4,12.5,66,47,13.79,NA,NA,NA,6.4,0,NA,NA,NA
2025,"SO",2025-04-16 08:00:00,0.67,3.5,5.5,8.7,63,47,10.64,NA,NA,NA,5.8,0,NA,NA,NA
2025,"SO",2025-04-16 09:00:00,0.66,3.6,5.1,8.4,62,41,11.41,NA,NA,NA,5.4,0,NA,NA,NA
2025,"SO",2025-04-16 10:00:00,0.64,3.6,6.1,9.5,62,41,11.32,NA,NA,NA,5.2,0,NA,NA,NA
2025,"SO",2025-04-16 11:00:00,0.62,3.9,7.2,10.9,61,46,10.76,NA,NA,NA,5.1,0,NA,NA,NA
2025,"SO",2025-04-16 12:00:00,0.71,4.5,9.6,13.9,54,48,10.15,NA,NA,NA,5.1,0,NA,NA,NA
2025,"SO",2025-04-16 13:00:00,0.65,3.3,11.2,14.3,48,49,8.84,NA,NA,NA,5.1,0,NA,NA,NA
2025,"SO",2025-04-16 14:00:00,0.7,3.3,12.5,15.5,44,45,7.94,NA,NA,NA,5.3,0,NA,NA,NA
2025,"SO",2025-04-16 15:00:00,0.73,4.1,16.1,20,39,40,8.99,NA,NA,NA,5.3,0,NA,NA,NA
2025,"SO",2025-04-16 16:00:00,0.71,3.1,12.2,15.1,39,40,9.3,NA,NA,NA,5.9,0,NA,NA,NA
2025,"SO",2025-04-16 17:00:00,0.69,3.3,15.2,18.3,28,42,8.08,NA,NA,NA,6.1,0,NA,NA,NA
2025,"SO",2025-04-16 18:00:00,0.71,3.8,15.1,18.7,25,40,8.11,NA,NA,NA,6.1,0,NA,NA,NA
2025,"SO",2025-04-16 19:00:00,0.67,3.1,14.5,17.3,22,38,8.89,NA,NA,NA,6.3,0,NA,NA,NA
2025,"SO",2025-04-16 20:00:00,0.66,2.8,16.2,18.8,18,39,9.47,NA,NA,NA,6.5,0,NA,NA,NA
2025,"SO",2025-04-16 21:00:00,0.68,2.7,17.7,20.2,14,38,8.7,NA,NA,NA,6.9,0,NA,NA,NA
2025,"SO",2025-04-16 22:00:00,0.69,2.8,17.5,20.1,12,38,9.45,NA,NA,NA,6.9,0,NA,NA,NA
2025,"SO",2025-04-16 23:00:00,0.69,2.7,15.8,18.4,12,39,8.78,NA,NA,NA,6.6,0,NA,NA,NA
2025,"SO",2025-04-17,0.72,3.1,19.2,22.1,7,38,8.65,NA,NA,NA,6.3,0,NA,NA,NA
2025,"SO",2025-04-17 01:00:00,0.89,14.9,21.2,36,4,38,10.58,NA,NA,NA,6.2,0,NA,NA,NA
2025,"SO",2025-04-17 02:00:00,0.92,13,17.6,30.4,10,51,12.84,NA,NA,NA,6.4,0,NA,NA,NA
2025,"SO",2025-04-17 03:00:00,0.87,10.1,14.7,24.6,19,52,15.85,NA,NA,NA,7.3,0,NA,NA,NA
2025,"SO",2025-04-17 04:00:00,0.95,10.5,17.3,27.7,30,53,17.9,NA,NA,NA,7.8,0,NA,NA,NA
2025,"SO",2025-04-17 05:00:00,0.91,8.6,16.6,25.1,40,59,20.09,NA,NA,NA,7.3,0,NA,NA,NA
2025,"SO",2025-04-17 06:00:00,1.07,10.8,23.6,34.2,45,63,22.35,NA,NA,NA,7.4,0,NA,NA,NA
2025,"SO",2025-04-17 07:00:00,1.13,7.5,22.7,30.1,69,74,24.01,NA,NA,NA,8,0,NA,NA,NA
2025,"SO",2025-04-17 08:00:00,1.03,5.2,20.3,25.3,97,78,22.01,NA,NA,NA,7.9,0,NA,NA,NA
2025,"SO",2025-04-17 09:00:00,0.97,3.4,15.1,18.3,119,75,20.58,NA,NA,NA,7.5,0,NA,NA,NA
2025,"SO",2025-04-17 10:00:00,0.79,3.5,10,13.3,91,66,14.64,NA,NA,NA,6.9,0,NA,NA,NA
2025,"SO",2025-04-17 11:00:00,0.71,3.4,6,9.1,67,52,11.04,NA,NA,NA,5.9,0,NA,NA,NA
2025,"SO",2025-04-17 12:00:00,0.66,3.3,6.3,9.3,62,44,9.95,NA,NA,NA,5.5,0,NA,NA,NA
2025,"SO",2025-04-17 13:00:00,0.67,3.7,7.7,11.2,55,46,9.68,NA,NA,NA,5.2,0,NA,NA,NA
2025,"SO",2025-04-17 14:00:00,0.72,3.6,11.6,14.9,46,48,9.95,NA,NA,NA,5.5,0,NA,NA,NA
2025,"SO",2025-04-17 15:00:00,0.73,3.7,12.8,16.3,42,47,10.02,NA,NA,NA,5.5,0,NA,NA,NA
2025,"SO",2025-04-17 16:00:00,0.86,4.1,13.1,17,40,47,10.21,NA,NA,NA,5.1,0,NA,NA,NA
2025,"SO",2025-04-17 17:00:00,0.76,4,10.8,14.5,43,42,9.9,NA,NA,NA,5.2,0,NA,NA,NA
2025,"SO",2025-04-17 18:00:00,0.68,3.3,9.1,12.2,44,37,9.83,NA,NA,NA,5.2,0,NA,NA,NA
2025,"SO",2025-04-17 19:00:00,0.71,3,14.6,17.4,28,38,10.49,NA,NA,NA,6.6,0,NA,NA,NA
2025,"SO",2025-04-17 20:00:00,0.74,3.4,15.5,18.6,21,44,10.89,NA,NA,NA,6.9,0,NA,NA,NA
2025,"SO",2025-04-17 21:00:00,0.73,2.7,13.3,15.8,22,46,10.88,NA,NA,NA,6.7,0,NA,NA,NA
2025,"SO",2025-04-17 22:00:00,0.76,2.7,14.3,16.8,19,46,11.08,NA,NA,NA,6.6,0,NA,NA,NA
2025,"SO",2025-04-17 23:00:00,0.78,3.6,20.9,24.3,8,44,13.49,NA,NA,NA,7.4,0,NA,NA,NA
2025,"SO",2025-04-18,0.75,3.4,19.1,22.3,10,45,14.15,NA,NA,NA,8.4,0,NA,NA,NA
2025,"SO",2025-04-18 01:00:00,0.84,6.4,20.7,26.9,8,50,15.09,NA,NA,NA,9.6,0,NA,NA,NA
2025,"SO",2025-04-18 02:00:00,0.93,13,23.2,36.1,9,59,17.14,NA,NA,NA,11.1,0,NA,NA,NA
2025,"SO",2025-04-18 03:00:00,0.86,8.5,17,25.4,26,61,16.45,NA,NA,NA,11.9,0,NA,NA,NA
2025,"SO",2025-04-18 04:00:00,0.9,6.9,15.2,21.9,42,61,18.1,NA,NA,NA,11.2,0,NA,NA,NA
2025,"SO",2025-04-18 05:00:00,0.82,6,12.3,18.1,51,58,13.6,NA,NA,NA,9.4,0,NA,NA,NA
2025,"SO",2025-04-18 06:00:00,1.02,9.1,22.6,31.6,54,53,16.5,NA,NA,NA,10.6,0,NA,NA,NA
2025,"SO",2025-04-18 07:00:00,1.02,6.2,20.4,26.5,85,64,17.05,NA,NA,NA,11.5,0,NA,NA,NA
2025,"SO",2025-04-18 08:00:00,1,4,17.1,20.9,117,68,17.05,NA,NA,NA,10.9,0,NA,NA,NA
2025,"SO",2025-04-18 09:00:00,0.87,3.7,12.8,16.2,108,68,16.29,NA,NA,NA,9.2,0,NA,NA,NA
2025,"SO",2025-04-18 10:00:00,0.78,4.3,9.2,13,92,64,13.45,NA,NA,NA,7.3,0,NA,NA,NA
2025,"SO",2025-04-18 11:00:00,0.67,3.2,5.9,8.8,80,56,11.56,NA,NA,NA,5.9,0,NA,NA,NA
2025,"SO",2025-04-18 12:00:00,0.73,3.2,6.8,9.8,69,48,12.19,NA,NA,NA,5.6,0,NA,NA,NA
2025,"SO",2025-04-18 13:00:00,0.75,3.1,8.9,11.7,56,47,12.59,NA,NA,NA,5.7,0,NA,NA,NA
2025,"SO",2025-04-18 14:00:00,0.74,3.3,7.5,10.5,51,48,12.95,NA,NA,NA,5.6,0,NA,NA,NA
2025,"SO",2025-04-18 15:00:00,0.7,3.4,5.6,8.5,49,48,13.97,NA,NA,NA,5.5,0,NA,NA,NA
2025,"SO",2025-04-18 16:00:00,0.71,2.9,7.3,10,43,47,15.34,NA,NA,NA,5.5,0,NA,NA,NA
2025,"SO",2025-04-18 17:00:00,0.73,2.8,6.6,9.2,42,49,16.58,NA,NA,NA,5.6,0,NA,NA,NA
2025,"SO",2025-04-18 18:00:00,0.74,3,5.5,8.3,42,47,15.86,NA,NA,NA,5.4,0,NA,NA,NA
2025,"SO",2025-04-18 19:00:00,0.72,2.7,4.6,7.1,40,45,16.42,NA,NA,NA,5.4,0,NA,NA,NA
2025,"SO",2025-04-18 20:00:00,0.77,2.7,8,10.5,32,45,18.9,NA,NA,NA,5.5,0,NA,NA,NA
2025,"SO",2025-04-18 21:00:00,0.81,3.1,8.9,11.7,30,48,21.79,NA,NA,NA,6.5,0,NA,NA,NA
2025,"SO",2025-04-18 22:00:00,0.8,2.9,7.9,10.5,30,53,19.05,NA,NA,NA,7.3,0,NA,NA,NA
2025,"SO",2025-04-18 23:00:00,0.78,2.7,8.7,11.1,25,50,15.98,NA,NA,NA,6.5,0,NA,NA,NA
2025,"SO",2025-04-19,0.73,2.8,12.7,15.2,17,47,15.82,NA,NA,NA,5.9,0,NA,NA,NA
2025,"SO",2025-04-19 01:00:00,0.78,3.2,15.3,18.3,13,46,15.33,NA,NA,NA,5.7,0,NA,NA,NA
2025,"SO",2025-04-19 02:00:00,0.82,6,15.5,21.3,13,47,16.17,NA,NA,NA,5.7,0,NA,NA,NA
2025,"SO",2025-04-19 03:00:00,0.85,7.5,13.2,20.6,18,47,18.04,NA,NA,NA,6.1,0,NA,NA,NA
2025,"SO",2025-04-19 04:00:00,0.87,8.3,13.5,21.6,24,47,18.77,NA,NA,NA,7.1,0,NA,NA,NA
2025,"SO",2025-04-19 05:00:00,0.85,7.7,13.7,21.3,30,56,20.72,NA,NA,NA,7.9,0,NA,NA,NA
2025,"SO",2025-04-19 06:00:00,0.87,6.5,11.7,18.1,39,59,22.24,NA,NA,NA,7.5,0,NA,NA,NA
2025,"SO",2025-04-19 07:00:00,0.89,5.3,11.8,17,56,59,22.24,NA,NA,NA,7.5,0,NA,NA,NA
2025,"SO",2025-04-19 08:00:00,0.9,4,11,14.7,76,59,24.49,NA,NA,NA,12.1,0,NA,NA,NA
2025,"SO",2025-04-19 09:00:00,0.88,3.9,9.6,13.2,74,66,23.66,NA,NA,NA,15.7,0,NA,NA,NA
2025,"SO",2025-04-19 10:00:00,0.83,3.9,7,10.6,63,65,17.83,NA,NA,NA,10.2,0,NA,NA,NA
2025,"SO",2025-04-19 11:00:00,0.88,3.1,4.9,7.8,60,63,17.13,NA,NA,NA,7.1,0,NA,NA,NA
2025,"SO",2025-04-19 12:00:00,0.77,3,4.8,7.5,55,58,16.74,NA,NA,NA,6.2,0,NA,NA,NA
2025,"SO",2025-04-19 13:00:00,0.76,2.9,5.8,8.4,52,54,15.83,NA,NA,NA,5.8,0,NA,NA,NA
2025,"SO",2025-04-19 14:00:00,0.75,3.1,7.1,9.9,44,54,15.77,NA,NA,NA,5.7,0,NA,NA,NA
2025,"SO",2025-04-19 15:00:00,0.85,3.2,5.6,8.4,43,55,17.76,NA,NA,NA,5.6,0,NA,NA,NA
2025,"SO",2025-04-19 16:00:00,0.89,3,5.2,8,44,53,18.78,NA,NA,NA,5.5,0,NA,NA,NA
2025,"SO",2025-04-19 17:00:00,0.84,2.8,4.8,7.4,43,53,18.88,NA,NA,NA,5.3,0,NA,NA,NA
2025,"SO",2025-04-19 18:00:00,0.87,2.6,5.7,8.1,34,54,15.97,NA,NA,NA,5.2,0,NA,NA,NA
2025,"SO",2025-04-19 19:00:00,0.7,2.8,4.1,6.6,32,49,11.34,NA,NA,NA,5.1,0,NA,NA,NA
2025,"SO",2025-04-19 20:00:00,0.69,3,4.4,7,30,41,11.09,NA,NA,NA,5.1,0,NA,NA,NA
2025,"SO",2025-04-19 21:00:00,0.72,2.5,5,7.3,27,37,11.87,NA,NA,NA,5,0,NA,NA,NA
2025,"SO",2025-04-19 22:00:00,0.8,2.6,7.5,9.8,21,40,13.91,NA,NA,NA,5,0,NA,NA,NA
2025,"SO",2025-04-19 23:00:00,0.78,2.6,8.9,11.3,17,44,15.34,NA,NA,NA,5.2,0,NA,NA,NA
2025,"SO",2025-04-20,0.77,NA,9.3,11.7,16,44,16.21,NA,NA,NA,5.3,0,NA,NA,NA
2025,"SO",2025-04-20 01:00:00,0.85,3.5,12.2,15.5,12,43,17.03,NA,NA,NA,5.8,0,NA,NA,NA
2025,"SO",2025-04-20 02:00:00,0.83,5.1,11.6,16.5,15,50,19.27,NA,NA,NA,6,0,NA,NA,NA
2025,"SO",2025-04-20 03:00:00,0.72,4.3,7.8,11.8,22,50,19.39,NA,NA,NA,6,0,NA,NA,NA
2025,"SO",2025-04-20 04:00:00,0.61,3.5,4.9,8.2,39,91,35.04,NA,NA,NA,6.5,0,NA,NA,NA
2025,"SO",2025-04-20 05:00:00,0.62,3.8,6.9,10.4,44,177,16.53,NA,NA,NA,6,0,NA,NA,NA
2025,"SO",2025-04-20 06:00:00,0.62,4.2,6.8,10.8,49,133,12.8,NA,NA,NA,5.3,0,NA,NA,NA
2025,"SO",2025-04-20 07:00:00,0.59,3.6,5.4,8.8,55,82,10,NA,NA,NA,5.1,0,NA,NA,NA
2025,"SO",2025-04-20 08:00:00,0.59,3.8,5.4,9,61,64,9.96,NA,NA,NA,5.1,0,NA,NA,NA
2025,"SO",2025-04-20 09:00:00,0.57,3.5,4.9,8.2,66,67,10.71,NA,NA,NA,5.1,0,NA,NA,NA
2025,"SO",2025-04-20 10:00:00,0.57,3.6,6.1,9.5,67,73,10.88,NA,NA,NA,5.5,0,NA,NA,NA
2025,"SO",2025-04-20 11:00:00,0.59,4,6.2,9.9,67,73,10.92,NA,NA,NA,5.4,0,NA,NA,NA
2025,"SO",2025-04-20 12:00:00,0.59,3.5,7.7,11,61,68,12.31,NA,NA,NA,5.8,0,NA,NA,NA
2025,"SO",2025-04-20 13:00:00,0.62,2.9,7.9,10.5,59,75,13.48,NA,NA,NA,5.3,0,NA,NA,NA
2025,"SO",2025-04-20 14:00:00,0.7,3.1,9.4,12.3,58,72,13.65,NA,NA,NA,4.9,0,NA,NA,NA
2025,"SO",2025-04-20 15:00:00,0.76,3.2,15.7,18.6,49,69,12.15,NA,NA,NA,6.8,0,NA,NA,NA
2025,"SO",2025-04-20 16:00:00,0.76,3,12.8,15.5,53,62,12.12,NA,NA,NA,6.8,0,NA,NA,NA
2025,"SO",2025-04-20 17:00:00,0.71,3,10.5,13.2,52,61,11.15,NA,NA,NA,6.4,0,NA,NA,NA
2025,"SO",2025-04-20 18:00:00,0.63,2.7,7.5,9.9,58,54,8.78,NA,NA,NA,5.7,0,NA,NA,NA
2025,"SO",2025-04-20 19:00:00,0.57,2.6,5.9,8.3,59,45,7.7,NA,NA,NA,5.2,0,NA,NA,NA
2025,"SO",2025-04-20 20:00:00,0.53,2.6,4.3,6.7,60,40,7.91,NA,NA,NA,5.2,0,NA,NA,NA
2025,"SO",2025-04-20 21:00:00,0.58,NA,10.1,12.5,47,38,8.47,NA,NA,NA,5,0,NA,NA,NA
2025,"SO",2025-04-20 22:00:00,0.69,5,29,33.8,15,41,10.52,NA,NA,NA,5.2,0,NA,NA,NA
2025,"SO",2025-04-20 23:00:00,0.75,5.3,32.5,37.6,9,42,14.11,NA,NA,NA,5.1,0,NA,NA,NA
2025,"SO",2025-04-21,0.81,11.4,38.8,50,3,60,14.41,NA,NA,NA,5.3,0,NA,NA,NA
2025,"SO",2025-04-21 01:00:00,1.22,48,42.3,90.2,2,78,18.59,NA,NA,NA,5.6,0,NA,NA,NA
2025,"SO",2025-04-21 02:00:00,1.27,36.3,57.7,93.8,12,93,18.04,NA,NA,NA,6.3,0,NA,NA,NA
2025,"SO",2025-04-21 03:00:00,0.96,7.6,34,41.5,54,107,15.98,NA,NA,NA,6.3,0,NA,NA,NA
2025,"SO",2025-04-21 04:00:00,0.72,5.9,13.8,19.6,55,78,9.99,NA,NA,NA,7,0,NA,NA,NA
2025,"SO",2025-04-21 05:00:00,0.85,8,16.4,23.8,59,55,9.83,NA,NA,NA,8.2,0,NA,NA,NA
2025,"SO",2025-04-21 06:00:00,0.72,5.1,12.8,17.7,73,54,9.82,NA,NA,NA,8.3,0,NA,NA,NA
2025,"SO",2025-04-21 07:00:00,0.76,5.1,12.7,17.6,90,55,10.45,NA,NA,NA,8.8,0,NA,NA,NA
